"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,132.913558959961,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,129.370208740234,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,123.408065795898,,
"SWE","Suède","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,121.482894897461,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,126.088584899902,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,132.292251586914,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,135.315307617188,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,134.226013183594,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,135.804122924805,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,135.569671630859,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,127.854164123535,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,118.33162689209,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,116.14835357666,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,120.554664611816,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,119.717987060547,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,113.805603027344,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,112.005493164062,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,111.465682983398,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,110.262916564941,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,107.229972839355,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,103.319145202637,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,103.99536895752,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,104.239288330078,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,102.173851013184,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,102.57918548584,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,103.181709289551,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,102.703987121582,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,104.427612304688,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,104.91771697998,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,101.753845214844,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,99.6943664550781,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,99.7593078613281,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,100.346405029297,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,102.687126159668,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,109.565475463867,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,115.417701721191,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,116.315361022949,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,117.973197937012,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,118.769760131836,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,112.552421569824,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,91.4013366699219,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,66.0788269042969,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,59.3491592407227,,
"GBR","Royaume-Uni","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,68.5243225097656,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,178.166595458984,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,172.059783935547,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,166.71142578125,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,161.150177001953,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,154.376480102539,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,143.954055786133,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,135.426071166992,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,130.323257446289,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,124.900238037109,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,120.825340270996,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,116.053169250488,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,108.50122833252,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,102.272163391113,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,97.7195739746094,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,92.8642501831055,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,89.7058715820312,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,87.2600631713867,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,86.5759353637695,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,88.1763458251953,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,87.5939178466797,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,87.1269836425781,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,86.2189865112305,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,82.7632293701172,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,80.500114440918,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,81.5425186157227,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,82.3156509399414,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,80.2611846923828,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,79.4487609863281,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,78.5986404418945,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,76.1622085571289,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,76.6357192993164,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,78.796630859375,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,79.2500686645508,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,79.8277282714844,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,79.9875335693359,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,79.9311599731445,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,78.6197128295898,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,75.7975311279297,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q3","T3-2020","IDX","Indice","0","Unités",,,73.9470825195312,,
"USA","États-Unis","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99C","Grand total (uniquement les sociétés)","2020-Q4","T4-2020","IDX","Indice","0","Unités",,,70.7080459594727,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,193.142425537109,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,192.184280395508,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,192.742202758789,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,198.445281982422,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,203.862396240234,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,188.677825927734,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,164.695465087891,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,149.822311401367,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,145.206497192383,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,145.755966186523,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,142.157775878906,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,138.536651611328,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,140.796981811523,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,143.026000976562,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q3","T3-2014","IDX","Indice","0","Unités",,,141.365158081055,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q4","T4-2014","IDX","Indice","0","Unités",,,135.854507446289,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q1","T1-2015","IDX","Indice","0","Unités",,,129.958801269531,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q2","T2-2015","IDX","Indice","0","Unités",,,121.731666564941,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q3","T3-2015","IDX","Indice","0","Unités",,,114.401123046875,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2015-Q4","T4-2015","IDX","Indice","0","Unités",,,118.607917785645,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q1","T1-2016","IDX","Indice","0","Unités",,,126.516586303711,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q2","T2-2016","IDX","Indice","0","Unités",,,122.650527954102,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q3","T3-2016","IDX","Indice","0","Unités",,,111.292778015137,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2016-Q4","T4-2016","IDX","Indice","0","Unités",,,105.929847717285,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q1","T1-2017","IDX","Indice","0","Unités",,,111.112274169922,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q2","T2-2017","IDX","Indice","0","Unités",,,120.924835205078,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q3","T3-2017","IDX","Indice","0","Unités",,,118.828247070312,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2017-Q4","T4-2017","IDX","Indice","0","Unités",,,103.207191467285,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q1","T1-2018","IDX","Indice","0","Unités",,,97.7104644775391,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q2","T2-2018","IDX","Indice","0","Unités",,,104.28636932373,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q3","T3-2018","IDX","Indice","0","Unités",,,110.829292297363,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2018-Q4","T4-2018","IDX","Indice","0","Unités",,,116.052345275879,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q1","T1-2019","IDX","Indice","0","Unités",,,120.109031677246,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q2","T2-2019","IDX","Indice","0","Unités",,,130.452682495117,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q3","T3-2019","IDX","Indice","0","Unités",,,137.982940673828,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2019-Q4","T4-2019","IDX","Indice","0","Unités",,,122.886131286621,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q1","T1-2020","IDX","Indice","0","Unités",,,82.773193359375,,
"ZAF","Afrique du Sud","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2020-Q2","T2-2020","IDX","Indice","0","Unités",,,47.5522155761719,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q1","T1-2011","IDX","Indice","0","Unités",,,45.6711311340332,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q2","T2-2011","IDX","Indice","0","Unités",,,44.9215469360352,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q3","T3-2011","IDX","Indice","0","Unités",,,43.6291275024414,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2011-Q4","T4-2011","IDX","Indice","0","Unités",,,41.9659042358398,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q1","T1-2012","IDX","Indice","0","Unités",,,43.4749603271484,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q2","T2-2012","IDX","Indice","0","Unités",,,45.9910125732422,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q3","T3-2012","IDX","Indice","0","Unités",,,46.5576210021973,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2012-Q4","T4-2012","IDX","Indice","0","Unités",,,47.2326965332031,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q1","T1-2013","IDX","Indice","0","Unités",,,48.0944023132324,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q2","T2-2013","IDX","Indice","0","Unités",,,49.7343368530273,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q3","T3-2013","IDX","Indice","0","Unités",,,52.1078033447266,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2013-Q4","T4-2013","IDX","Indice","0","Unités",,,53.192310333252,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q1","T1-2014","IDX","Indice","0","Unités",,,52.2791213989258,,
"BRA","Brésil","BANKRUPTCIES","Nombre de faillites","INDEX","Indice 2007=100","01_99","Grand Total","2014-Q2","T2-2014","IDX","Indice","0","Unités",,,50.4024047851562,,
